"id",name,alternativeNames,municipio,departamentoId,departamento,latitud,longitud
"15820",Topagá - Boyacá,,Topagá,15,Boyacá,5.8333333,-72.8333333
"15822",Tota - Boyacá,,Tota,15,Boyacá,5.5,-73
"15001",Tunja - Boyacá,,Tunja,15,Boyacá,5.5352778,-73.3677778
"15832",Tunungua - Boyacá,,Tunungua,15,Boyacá,5.7333333,-73.9333333
"15835",Turmequé - Boyacá,,Turmequé,15,Boyacá,5.3333333,-73.5
"15837",Tuta - Boyacá,,Tuta,15,Boyacá,5.75,-73.1666667
"15839",Tutasá - Boyacá,,Tutasá,15,Boyacá,6.1666667,-72.8333333
"15861",Ventaquemada - Boyacá,,Ventaquemada,15,Boyacá,5.4166667,-73.5
"15407",Villa de Leiva - Boyacá,,Villa de Leiva,15,Boyacá,5.6333333,-73.5333333
"15879",Viracachá - Boyacá,,Viracachá,15,Boyacá,5.5,-73.25
"15897",Zetaquirá - Boyacá,,Zetaquirá,15,Boyacá,5.35,-73.1666667
"15842",Úmbita - Boyacá,,Úmbita,15,Boyacá,5.2333333,-73.45
"17013",Aguadas - Caldas,,Aguadas,17,Caldas,5.6333333,-75.4166667
"17042",Anserma - Caldas,,Anserma,17,Caldas,5.25,-75.75
"17050",Aranzazu - Caldas,,Aranzazu,17,Caldas,5.3,-75.45
"17088",Belalcázar - Caldas,,Belalcázar,17,Caldas,5,-75.8333333
"17174",Chinchiná - Caldas,,Chinchiná,17,Caldas,5,-75.6666667
"17272",Filadelfia - Caldas,,Filadelfia,17,Caldas,5.3,-75.6
"17380",La Dorada - Caldas,,La Dorada,17,Caldas,5.5333333,-74.7
"17388",La Merced - Caldas,,La Merced,17,Caldas,5.4019444,-75.8847222
"17867",La Victoria - Caldas,,La Victoria,17,Caldas,4.5238889,-76.0411111
"17001",Manizales - Caldas,,Manizales,17,Caldas,5.07,-75.5205556
"17433",Manzanares - Caldas,,Manzanares,17,Caldas,5.25,-75.1666667
"17442",Marmato - Caldas,,Marmato,17,Caldas,5.5,-75.5833333
"17444",Marquetalia - Caldas,,Marquetalia,17,Caldas,5.3333333,-75
"17446",Marulanda - Caldas,,Marulanda,17,Caldas,5.3333333,-75.25
"17486",Neira - Caldas,,Neira,17,Caldas,5.1666667,-75.5
"17495",Norcasia - Caldas,,Norcasia,17,Caldas,5.5666667,-74.8833333
"17524",Palestina - Caldas,,Palestina,17,Caldas,5.0833333,-75.6666667
"17541",Pensilvania - Caldas,,Pensilvania,17,Caldas,5.5,-75.0833333
"17513",Pácora - Caldas,,Pácora,17,Caldas,5.5,-75.5
"17616",Risaralda - Caldas,,Risaralda,17,Caldas,5.1666667,-75.75
"17614",Río Sucio - Caldas,,Río Sucio,17,Caldas,5.3791667,-75.6161111
"17653",Salamina - Caldas,,Salamina,17,Caldas,5.4166667,-75.4166667
"17662",Samaná - Caldas,,Samaná,17,Caldas,5.5833333,-74.9166667
"17665",San José - Caldas,,San José,17,Caldas,5.0858333,-75.7883333
"17777",Supía - Caldas,,Supía,17,Caldas,5.5,-75.6333333
"17873",Villamaría - Caldas,,Villamaría,17,Caldas,5,-75.5
"17877",Viterbo - Caldas,,Viterbo,17,Caldas,5.0833333,-75.8666667
"18029",Albania - Caquetá,,Albania,18,Caquetá,1.3316667,-75.8822222
"18094",Belén de los Andaquíes - Caquetá,,Belén de los Andaquíes,18,Caquetá,1.4166667,-75.9166667
"18150",Cartagena del Chairá - Caquetá,,Cartagena del Chairá,18,Caquetá,1.35,-74.84
"18205",Curillo - Caquetá,,Curillo,18,Caquetá,1.0352778,-75.9247222
"18247",El Doncello - Caquetá,,El Doncello,18,Caquetá,1.6794444,-75.2791667
"18256",El Paujil - Caquetá,,El Paujil,18,Caquetá,1564,-75332
"18001",Florencia - Caquetá,,Florencia,18,Caquetá,1.6175,-75.6175
"18410",La Montañita - Caquetá,,La Montañita,18,Caquetá,1.5833333,-75.25
"18460",Milán - Caquetá,,Milán,18,Caquetá,1.3483333,-75.5116667
"18479",Morelia - Caquetá,,Morelia,18,Caquetá,1.4875,-75725
"18592",Puerto Rico - Caquetá,,Puerto Rico,18,Caquetá,1.9141667,-75145
"18610",San José del Fragua - Caquetá,,San José del Fragua,18,Caquetá,1.3611111,-75.9883333
"18753",San Vicente del Caguán - Caquetá,,San Vicente del Caguán,18,Caquetá,2.1525,-74.7888889
"18765",Solano - Caquetá,,Solano,18,Caquetá,0.7147222,-75.2486111
"18785",Solita - Caquetá,,Solita,18,Caquetá,0.9,-75623
"18860",Valparaiso - Caquetá,,Valparaiso,18,Caquetá,1.1991667,-75.7097222
"85010",Aguazul - Casanare,,Aguazul,85,Casanare,5.1730556,-72.5547222
"85015",Chámeza - Casanare,,Chámeza,85,Casanare,5,-72.75
"85125",Hato Corozal - Casanare,,Hato Corozal,85,Casanare,6.1555556,-71.7655556
"85136",La Salina - Casanare,,La Salina,85,Casanare,6.1852778,-72.3444444
"85139",Maní - Casanare,,Maní,85,Casanare,4.8333333,-72.3333333
"85162",Monterrey - Casanare,,Monterrey,85,Casanare,4.9166667,-72.8333333
"85225",Nunchía - Casanare,,Nunchía,85,Casanare,5.6405556,-72.1986111
"85230",Orocué - Casanare,,Orocué,85,Casanare,4.7941667,-71.34
"85250",Paz de Ariporo - Casanare,,Paz de Ariporo,85,Casanare,5.8833333,-71.9
"85263",Pore - Casanare,,Pore,85,Casanare,5.6708333,-71.93
"85279",Recetor - Casanare,,Recetor,85,Casanare,5.3333333,-72.75
"85300",Sabanalarga - Casanare,,Sabanalarga,85,Casanare,4.8536111,-73.0430556
"85325",San Luís de Palenque - Casanare,,San Luís de Palenque,85,Casanare,5.2805556,-71.5819444
"85315",Sácama - Casanare,,Sácama,85,Casanare,6.0833333,-72.0833333
"85410",Tauramena - Casanare,,Tauramena,85,Casanare,5.0186111,-72.7552778
"85430",Trinidad - Casanare,,Trinidad,85,Casanare,5.4305556,-71.6311111
"85400",Támara - Casanare,,Támara,85,Casanare,5.8297222,-72.1633333
"85440",Villanueva - Casanare,,Villanueva,85,Casanare,5.2833333,-71.9666667
"85001",Yopal - Casanare,,Yopal,85,Casanare,5.3394444,-72.3941667
"19022",Almaguer - Cauca,,Almaguer,19,Cauca,1.9166667,-76.8333333
"19050",Argelia - Cauca,,Argelia,19,Cauca,2.2666667,-77.25
"19075",Balboa - Cauca,,Balboa,19,Cauca,2.1,-77.2
"19100",Bolívar - Cauca,,Bolívar,19,Cauca,1.8333333,-76.9166667
"19110",Buenos Aires - Cauca,,Buenos Aires,19,Cauca,2.9166667,-76.6666667
"19130",Cajibío - Cauca,,Cajibío,19,Cauca,2.6666667,-76.6666667
"19137",Caldono - Cauca,,Caldono,19,Cauca,2.8333333,-76.4166667
"19142",Caloto - Cauca,,Caloto,19,Cauca,3.0833333,-76.3333333
"19212",Corinto - Cauca,,Corinto,19,Cauca,3.1666667,-76.2
"19256",El Tambo - Cauca,,El Tambo,19,Cauca,2.5,-77
"19290",Florencia - Cauca,,Florencia,19,Cauca,1.6944444,-77.0758333
"19300",Guachené - Cauca,,Guachené,19,Cauca,3.1333333,-76.3833333
"19318",Guapí - Cauca,,Guapí,19,Cauca,2.4166667,-77.6
"19355",Inzá - Cauca,,Inzá,19,Cauca,2.6666667,-76.0833333
"19364",Jambaló - Cauca,,Jambaló,19,Cauca,2.85,-76.3166667
"19392",La Sierra - Cauca,,La Sierra,19,Cauca,2.25,-76.8333333
"19397",La Vega - Cauca,,La Vega,19,Cauca,2.0833333,-76.8333333
"19418",López (Micay) - Cauca,,López (Micay),19,Cauca,2.4333333,-76.8
"19450",Mercaderes - Cauca,,Mercaderes,19,Cauca,1.75,-77.1666667
"19455",Miranda - Cauca,,Miranda,19,Cauca,3.25,-76.25
"19473",Morales - Cauca,,Morales,19,Cauca,2.8,-76.6666667
"19513",Padilla - Cauca,,Padilla,19,Cauca,3.0666667,-76.3166667
"19532",Patía (El Bordo) - Cauca,,Patía (El Bordo),19,Cauca,2.1155556,-76.9891667
"19533",Piamonte - Cauca,,Piamonte,19,Cauca,7.7833333,-75.2
"19548",Piendamó - Cauca,,Piendamó,19,Cauca,2.75,-76.5
"19001",Popayán - Cauca,,Popayán,19,Cauca,2.45,-76.6166667
"19573",Puerto Tejada - Cauca,,Puerto Tejada,19,Cauca,3.25,-76.4166667
"19585",Puracé (Coconuco) - Cauca,,Puracé (Coconuco),19,Cauca,2.3480556,-76.5008333
"19517",Páez (Belalcazar) - Cauca,,Páez (Belalcazar),19,Cauca,5.1044444,-73.0555556
"19622",Rosas - Cauca,,Rosas,19,Cauca,2.3333333,-76.75
"19693",San Sebastián - Cauca,,San Sebastián,19,Cauca,1.9166667,-76.6666667
"19701",Santa Rosa - Cauca,,Santa Rosa,19,Cauca,1.5,-76.5
"19698",Santander de Quilichao - Cauca,,Santander de Quilichao,19,Cauca,3.0130556,-76.4866667
"19743",Silvia - Cauca,,Silvia,19,Cauca,2.75,-76.3333333
"19760",Sotara (Paispamba) - Cauca,,Sotara (Paispamba),19,Cauca,2.2566667,-76.6186111
"19785",Sucre - Cauca,,Sucre,19,Cauca,2.0333333,-76.9166667
"19780",Suárez - Cauca,,Suárez,19,Cauca,2.9588889,-76.6952778
"19809",Timbiquí - Cauca,,Timbiquí,19,Cauca,2.75,-77.5833333
"19807",Timbío - Cauca,,Timbío,19,Cauca,2.4166667,-76.75
"19821",Toribío - Cauca,,Toribío,19,Cauca,3,-76.1666667
"19824",Totoró - Cauca,,Totoró,19,Cauca,2.5833333,-76.3333333
"19845",Villa Rica - Cauca,,Villa Rica,19,Cauca,2.5136111,-76.8477778
"20011",Aguachica - Cesar,,Aguachica,20,Cesar,8.3333333,-73.5833333
"20013",Agustín Codazzi - Cesar,,Agustín Codazzi,20,Cesar,9.9166667,-73.25
"20032",Astrea - Cesar,,Astrea,20,Cesar,9.5011111,-73.9802778
"20045",Becerríl - Cesar,,Becerríl,20,Cesar,9705,-73.2847222
"20060",Bosconia - Cesar,,Bosconia,20,Cesar,9.9761111,-73.8902778
"20175",Chimichagua - Cesar,,Chimichagua,20,Cesar,9.2577778,-73.8177778
"20178",Chiriguaná - Cesar,,Chiriguaná,20,Cesar,9.5,-73.4166667
"20228",Curumaní - Cesar,,Curumaní,20,Cesar,9.2041667,-73.5486111
"20238",El Copey - Cesar,,El Copey,20,Cesar,10.1505556,-73965
"20250",El Paso - Cesar,,El Paso,20,Cesar,9.6622222,-73.7519444
"20295",Gamarra - Cesar,,Gamarra,20,Cesar,8.3333333,-73.6666667
"20310",Gonzalez - Cesar,,Gonzalez,20,Cesar,8.4,-73.3333333
"20383",La Gloria - Cesar,,La Gloria,20,Cesar,8.5833333,-73.5833333
"20400",La Jagua de Ibirico - Cesar,La Jagua - Cesar,La Jagua de Ibirico,20,Cesar,9.5641667,-73.3375
"20621",La Paz (Robles) - Cesar,La Paz - Cesar,La Paz (Robles),20,Cesar,10.1666667,-73.25
"20443",Manaure Balcón del Cesar - Cesar,Manaure - Cesar,Manaure Balcón del Cesar,20,Cesar,10.3927778,-73.0325
"20517",Pailitas - Cesar,,Pailitas,20,Cesar,8.9661111,-73.6316667
"20550",Pelaya - Cesar,,Pelaya,20,Cesar,8.6916667,-73.6663889
"20570",Pueblo Bello - Cesar,,Pueblo Bello,20,Cesar,10.3666667,-73.6333333
"20614",Río de oro - Cesar,,Río de oro,20,Cesar,8,-73.5
"20710",San Alberto - Cesar,,San Alberto,20,Cesar,7.7525,-73.3891667
"20750",San Diego - Cesar,,San Diego,20,Cesar,10.3375,-73.1825
"20770",San Martín - Cesar,,San Martín,20,Cesar,8.0047222,-73.5152778
"20787",Tamalameque - Cesar,,Tamalameque,20,Cesar,8.8333333,-73.5833333
"20001",Valledupar - Cesar,,Valledupar,20,Cesar,10.4769444,-73.2505556
"27006",Acandí - Chocó,,Acandí,27,Chocó,8.3333333,-77.1666667
"27025",Alto Baudó (Pie de Pato) - Chocó,,Alto Baudó (Pie de Pato),27,Chocó,5.6666667,-77
"27050",Atrato (Yuto) - Chocó,,Atrato (Yuto),27,Chocó,5.5333333,-76.6333333
"27073",Bagadó - Chocó,,Bagadó,27,Chocó,5.5,-76.25
"27075",Bahía Solano (Mútis) - Chocó,,Bahía Solano (Mútis),27,Chocó,6.2191667,-77.4077778
"27077",Bajo Baudó (Pizarro) - Chocó,,Bajo Baudó (Pizarro),27,Chocó,4.95,-77.0833333
"27086",Belén de Bajirá - Chocó,,Belén de Bajirá,27,Chocó,7.3725,-76.7147222
"27099",Bojayá (Bellavista) - Chocó,,Bojayá (Bellavista),27,Chocó,6.5236111,-76.9744444
"27135",Cantón de San Pablo - Chocó,,Cantón de San Pablo,27,Chocó,5.3388889,-76.7313889
"27150",Carmen del Darién (CURBARADÓ) - Chocó,,Carmen del Darién (CURBARADÓ),27,Chocó,7158,-76971
"27205",Condoto - Chocó,,Condoto,27,Chocó,5.1666667,-76.5
"27160",Cértegui - Chocó,,Cértegui,27,Chocó,5.4,-76.6
"27245",El Carmen de Atrato - Chocó,,El Carmen de Atrato,27,Chocó,5.898333,-76.143056
"27361",Istmina - Chocó,,Istmina,27,Chocó,5.1588889,-76.6916667
"27372",Juradó - Chocó,,Juradó,27,Chocó,7,-77.6666667
"27413",Lloró - Chocó,,Lloró,27,Chocó,5.5833333,-76.4166667
"27425",Medio Atrato - Chocó,,Medio Atrato,27,Chocó,5995,-76.7825
"27430",Medio Baudó - Chocó,,Medio Baudó,27,Chocó,5.049722,-77.052222
"27450",Medio San Juan (ANDAGOYA) - Chocó,,Medio San Juan (ANDAGOYA),27,Chocó,5.1,-76683
"27491",Novita - Chocó,,Novita,27,Chocó,4.9166667,-76.5833333
"27495",Nuquí - Chocó,,Nuquí,27,Chocó,6,-77.3333333
"27001",Quibdó - Chocó,,Quibdó,27,Chocó,5.6947222,-76.6611111
"27580",Río Iró - Chocó,,Río Iró,27,Chocó,5.1,-76.6666667
"27600",Río Quito - Chocó,,Río Quito,27,Chocó,5.7,-76.6666667
"27615",Ríosucio - Chocó,,Ríosucio,27,Chocó,7.4166667,-77.1666667
"27660",San José del Palmar - Chocó,,San José del Palmar,27,Chocó,4.9166667,-76.25
"27250",Santa Genoveva de Docorodó - Chocó,,Santa Genoveva de Docorodó,27,Chocó,4.2586111,-77.3675
"27745",Sipí - Chocó,,Sipí,27,Chocó,4.5833333,-76.5
"27787",Tadó - Chocó,,Tadó,27,Chocó,5.3333333,-76.4166667
"27800",Unguía - Chocó,,Unguía,27,Chocó,8.0430556,-77.0961111
"27810",Unión Panamericana (ÁNIMAS) - Chocó,,Unión Panamericana (ÁNIMAS),27,Chocó,5283,-76617
"23068",Ayapel - Córdoba,,Ayapel,23,Córdoba,8.25,-75.25
"23079",Buenavista - Córdoba,,Buenavista,23,Córdoba,8.7575,-75.89
"23090",Canalete - Córdoba,,Canalete,23,Córdoba,8.6761111,-76.2041667
"23162",Cereté - Córdoba,,Cereté,23,Córdoba,8.9166667,-76
"23168",Chimá - Córdoba,,Chimá,23,Córdoba,9.0833333,-75.6333333
"23182",Chinú - Córdoba,,Chinú,23,Córdoba,9.0833333,-75.3333333
"23189",Ciénaga de Oro - Córdoba,,Ciénaga de Oro,23,Córdoba,8.8333333,-75.6666667
"23300",Cotorra - Córdoba,,Cotorra,23,Córdoba,9.05,-75.8
"23350",La Apartada y La Frontera - Córdoba,,La Apartada y La Frontera,23,Córdoba,8.05,-75.335556
"23417",Lorica - Córdoba,,Lorica,23,Córdoba,9.1666667,-75.8333333
"23419",Los Córdobas - Córdoba,,Los Córdobas,23,Córdoba,8.9,-76.3597222
"23464",Momil - Córdoba,,Momil,23,Córdoba,9.2372222,-75.6780556
"23466",Montelíbano - Córdoba,,Montelíbano,23,Córdoba,7.75,-75.6666667
"23001",Monteria - Córdoba,,Montería,23,Córdoba,8.7575,-75.89
"23500",Moñitos - Córdoba,,Moñitos,23,Córdoba,8.25,-76.05
"23555",Planeta Rica - Córdoba,,Planeta Rica,23,Córdoba,8.3333333,-75.5833333
"23570",Pueblo Nuevo - Córdoba,,Pueblo Nuevo,23,Córdoba,8.2333333,-74.9666667
"23574",Puerto Escondido - Córdoba,,Puerto Escondido,23,Córdoba,8.95,-76.25
"23580",Puerto Libertador - Córdoba,,Puerto Libertador,23,Córdoba,4.6,-74.1166667
"23586",Purísima - Córdoba,,Purísima,23,Córdoba,9.3,-75.6666667
"23660",Sahagún - Córdoba,,Sahagún,23,Córdoba,8.8333333,-75.4166667
"23670",San Andrés Sotavento - Córdoba,,San Andrés Sotavento,23,Córdoba,9.1666667,-75.55
"23672",San Antero - Córdoba,,San Antero,23,Córdoba,9.35,-75.75
"23675",San Bernardo del Viento - Córdoba,,San Bernardo del Viento,23,Córdoba,9.25,-76
"23678",San Carlos - Córdoba,,San Carlos,23,Córdoba,8.7,-75.7
"23682",San José de Uré - Córdoba,,San José de Uré,23,Córdoba,7767,-75517
"23686",San Pelayo - Córdoba,,San Pelayo,23,Córdoba,9,-75.9166667
"23807",Tierralta - Córdoba,,Tierralta,23,Córdoba,8.1736111,-76.0591667
"23815",Tuchín - Córdoba,,Tuchín,23,Córdoba,9.1833333,-75.55
"23855",Valencia - Córdoba,,Valencia,23,Córdoba,8.3,-76.1666667
"25001",Agua de Dios - Cundinamarca,,Agua de Dios,25,Cundinamarca,4.4166667,-74.6666667
"25019",Albán - Cundinamarca,,Albán,25,Cundinamarca,4.9166667,-74.45
"25035",Anapoima - Cundinamarca,,Anapoima,25,Cundinamarca,4.6166667,-74.55
"25040",Anolaima - Cundinamarca,,Anolaima,25,Cundinamarca,4.8333333,-74.5
"25599",Apulo - Cundinamarca,,Apulo,25,Cundinamarca,4.5833333,-74.5833333
"25053",Arbeláez - Cundinamarca,,Arbeláez,25,Cundinamarca,4.3,-74.5833333
"25086",Beltrán - Cundinamarca,,Beltrán,25,Cundinamarca,4.8,-74.75
"25095",Bituima - Cundinamarca,,Bituima,25,Cundinamarca,4.9166667,-74.55
"25099",Bojacá - Cundinamarca,,Bojacá,25,Cundinamarca,4.75,-74.3333333
"25120",Cabrera - Cundinamarca,,Cabrera,25,Cundinamarca,3.9780556,-74.4858333
"25123",Cachipay - Cundinamarca,,Cachipay,25,Cundinamarca,5.2666667,-74.5666667
"25126",Cajicá - Cundinamarca,,Cajicá,25,Cundinamarca,5,-74.05
"25148",Caparrapí - Cundinamarca,,Caparrapí,25,Cundinamarca,5.4166667,-74.5833333
"25154",Carmen de Carupa - Cundinamarca,,Carmen de Carupa,25,Cundinamarca,5.3502778,-73.9052778
"25168",Chaguaní - Cundinamarca,,Chaguaní,25,Cundinamarca,5,-74.65
"25178",Chipaque - Cundinamarca,,Chipaque,25,Cundinamarca,4.5,-74.0833333
"25181",Choachí - Cundinamarca,,Choachí,25,Cundinamarca,4.5833333,-73.9166667
"25183",Chocontá - Cundinamarca,,Chocontá,25,Cundinamarca,5.1666667,-73.6666667
"25175",Chía - Cundinamarca,,Chía,25,Cundinamarca,4.9166667,-74.05
"25200",Cogua - Cundinamarca,,Cogua,25,Cundinamarca,5.15,-73.9666667
"25214",Cota - Cundinamarca,,Cota,25,Cundinamarca,4.8333333,-74.1333333
"25224",Cucunubá - Cundinamarca,,Cucunubá,25,Cundinamarca,5.25,-73.75
"25151",Cáqueza - Cundinamarca,,Cáqueza,25,Cundinamarca,4.45,-73.95
"25245",El Colegio - Cundinamarca,,El Colegio,25,Cundinamarca,4.5833333,-74.45
"25258",El Peñón - Cundinamarca,,El Peñón,25,Cundinamarca,5.3333333,-74.3333333
"25260",El Rosal - Cundinamarca,,El Rosal,25,Cundinamarca,4.85,-74.2666667
"25269",Facatativá - Cundinamarca,,Facatativá,25,Cundinamarca,4.8166667,-74.3666667
"25281",Fosca - Cundinamarca,,Fosca,25,Cundinamarca,4.3333333,-73.9166667
"25286",Funza - Cundinamarca,,Funza,25,Cundinamarca,4.7833333,-74.2
"25290",Fusagasugá - Cundinamarca,Fusa - Cundinamarca,Fusagasugá,25,Cundinamarca,4.4166667,-74.4
"25279",Fómeque - Cundinamarca,,Fómeque,25,Cundinamarca,4.5833333,-73.8333333
"25288",Fúquene - Cundinamarca,,Fúquene,25,Cundinamarca,5.4166667,-73.8
"25293",Gachalá - Cundinamarca,,Gachalá,25,Cundinamarca,4.6666667,-73.5
"25295",Gachancipá - Cundinamarca,,Gachancipá,25,Cundinamarca,5.0833333,-73.8833333
"25297",Gachetá - Cundinamarca,,Gachetá,25,Cundinamarca,4.9166667,-73.6666667
"25299",Gama - Cundinamarca,,Gama,25,Cundinamarca,4.75,-73.6
"25307",Girardot - Cundinamarca,,Girardot,25,Cundinamarca,4.3030556,-74.8008333
"25312",Granada - Cundinamarca,,Granada,25,Cundinamarca,5.0666667,-74.5666667
"25317",Guachetá - Cundinamarca,,Guachetá,25,Cundinamarca,5.4166667,-73.7
"25320",Guaduas - Cundinamarca,,Guaduas,25,Cundinamarca,5.25,-74.6666667
"25322",Guasca - Cundinamarca,,Guasca,25,Cundinamarca,4.8333333,-73.8333333
"25324",Guataquí - Cundinamarca,,Guataquí,25,Cundinamarca,4.5833333,-74.8
"25326",Guatavita - Cundinamarca,,Guatavita,25,Cundinamarca,4.9666667,-73.75
"25328",Guayabal de Siquima - Cundinamarca,,Guayabal de Siquima,25,Cundinamarca,4.8813889,-74.4702778
"25335",Guayabetal - Cundinamarca,,Guayabetal,25,Cundinamarca,4.2163889,-73.8133333
"25339",Gutiérrez - Cundinamarca,,Gutiérrez,25,Cundinamarca,4.25,-74
"25368",Jerusalén - Cundinamarca,,Jerusalén,25,Cundinamarca,4.6666667,-74.6666667
"25372",Junín - Cundinamarca,,Junín,25,Cundinamarca,4.75,-73.6666667
"25377",La Calera - Cundinamarca,,La Calera,25,Cundinamarca,4.75,-73.9166667
"25386",La Mesa - Cundinamarca,,La Mesa,25,Cundinamarca,4.6666667,-74.5
"25394",La Palma - Cundinamarca,,La Palma,25,Cundinamarca,5.4166667,-74.4166667
"25398",La Peña - Cundinamarca,,La Peña,25,Cundinamarca,5.25,-74.4166667
"25402",La Vega - Cundinamarca,,La Vega,25,Cundinamarca,5,-74.35
"25407",Lenguazaque - Cundinamarca,,Lenguazaque,25,Cundinamarca,5.3333333,-73.6666667
"25426",Machetá - Cundinamarca,,Machetá,25,Cundinamarca,5.0833333,-73.6166667
"25430",Madrid - Cundinamarca,,Madrid,25,Cundinamarca,4.8333333,-74.3
"25436",Manta - Cundinamarca,,Manta,25,Cundinamarca,5.0833333,-73.5833333
"25438",Medina - Cundinamarca,,Medina,25,Cundinamarca,4.5,-73.3333333
"25473",Mosquera - Cundinamarca,,Mosquera,25,Cundinamarca,4.75,-74.3333333
"25483",Nariño - Cundinamarca,,Nariño,25,Cundinamarca,4.45,-74.8
"25486",Nemocón - Cundinamarca,,Nemocón,25,Cundinamarca,5.1333333,-73.9
"25488",Nilo - Cundinamarca,,Nilo,25,Cundinamarca,4.3333333,-74.5833333
"25489",Nimaima - Cundinamarca,,Nimaima,25,Cundinamarca,5.2,-74.4166667
"25491",Nocaima - Cundinamarca,,Nocaima,25,Cundinamarca,5.1166667,-74.4166667
"25513",Pacho - Cundinamarca,,Pacho,25,Cundinamarca,5.25,-74.1666667
"25518",Paime - Cundinamarca,,Paime,25,Cundinamarca,5.4166667,-74.1666667
"25524",Pandi - Cundinamarca,,Pandi,25,Cundinamarca,4.25,-74.5
"25530",Paratebueno - Cundinamarca,,Paratebueno,25,Cundinamarca,4.3730556,-73.2213889
"25535",Pasca - Cundinamarca,,Pasca,25,Cundinamarca,4.3333333,-74.2833333
"25572",Puerto Salgar - Cundinamarca,,Puerto Salgar,25,Cundinamarca,5.5,-74.5833333
"25580",Pulí - Cundinamarca,,Pulí,25,Cundinamarca,4.75,-74.6666667
"25592",Quebradanegra - Cundinamarca,,Quebradanegra,25,Cundinamarca,5.15,-74.5
"25594",Quetame - Cundinamarca,,Quetame,25,Cundinamarca,4.3333333,-73.8333333
"25596",Quipile - Cundinamarca,,Quipile,25,Cundinamarca,4.75,-74.5833333
"25612",Ricaurte - Cundinamarca,,Ricaurte,25,Cundinamarca,4.2797222,-74.7761111
"25645",San Antonio de Tequendama - Cundinamarca,,San Antonio de Tequendama,25,Cundinamarca,4.1333333,-74.5
"25649",San Bernardo - Cundinamarca,,San Bernardo,25,Cundinamarca,4.2,-74.3333333
"25653",San Cayetano - Cundinamarca,,San Cayetano,25,Cundinamarca,5.3333333,-74.0833333
"25658",San Francisco - Cundinamarca,,San Francisco,25,Cundinamarca,5,-74.2833333
"25662",San Juan de Río Seco - Cundinamarca,,San Juan de Río Seco,25,Cundinamarca,4.9166667,-74.6666667
"25718",Sasaima - Cundinamarca,,Sasaima,25,Cundinamarca,5,-74.45
"25736",Sesquilé - Cundinamarca,,Sesquilé,25,Cundinamarca,5.0833333,-73.8333333
"25740",Sibaté - Cundinamarca,,Sibaté,25,Cundinamarca,4.4913889,-74.2605556
"25743",Silvania - Cundinamarca,,Silvania,25,Cundinamarca,4.5,-74.3333333
"25745",Simijaca - Cundinamarca,,Simijaca,25,Cundinamarca,5.5833333,-73.8333333
"25754",Soacha - Cundinamarca,,Soacha,25,Cundinamarca,4.5872222,-74.2213889
"25758",Sopó - Cundinamarca,,Sopó,25,Cundinamarca,4.9166667,-73.95
"25769",Subachoque - Cundinamarca,,Subachoque,25,Cundinamarca,5,-74.1666667
"25772",Suesca - Cundinamarca,,Suesca,25,Cundinamarca,5.1666667,-73.8333333
"25777",Supatá - Cundinamarca,,Supatá,25,Cundinamarca,5.0833333,-74.25
"25779",Susa - Cundinamarca,,Susa,25,Cundinamarca,5.5,-73.8333333
"25781",Sutatausa - Cundinamarca,,Sutatausa,25,Cundinamarca,5251,-73856
"25785",Tabio - Cundinamarca,,Tabio,25,Cundinamarca,5,-74.0833333
"25793",Tausa - Cundinamarca,,Tausa,25,Cundinamarca,5.25,-73.9166667
"25797",Tena - Cundinamarca,,Tena,25,Cundinamarca,4.7,-74.4166667
"25799",Tenjo - Cundinamarca,,Tenjo,25,Cundinamarca,4.9166667,-74.1666667
"25805",Tibacuy - Cundinamarca,,Tibacuy,25,Cundinamarca,4.3833333,-74.5
"25807",Tibirita - Cundinamarca,,Tibirita,25,Cundinamarca,5.1333333,-73.5333333
"25815",Tocaima - Cundinamarca,,Tocaima,25,Cundinamarca,4.5,-74.6666667
"25817",Tocancipá - Cundinamarca,,Tocancipá,25,Cundinamarca,5,-73.9166667
"25823",Topaipí - Cundinamarca,,Topaipí,25,Cundinamarca,5.4166667,-74.3333333
"25839",Ubalá - Cundinamarca,,Ubalá,25,Cundinamarca,4.8333333,-73.5
"25841",Ubaque - Cundinamarca,,Ubaque,25,Cundinamarca,4.5833333,-74
"25843",Ubaté - Cundinamarca,,Ubaté,25,Cundinamarca,5.35,-73.8333333
"25845",Une - Cundinamarca,,Une,25,Cundinamarca,4.3333333,-74.0833333
"25506",Venecia (Ospina Pérez) - Cundinamarca,,Venecia (Ospina Pérez),25,Cundinamarca,4.1333333,-74.5
"25862",Vergara - Cundinamarca,,Vergara,25,Cundinamarca,5.1666667,-74.3333333
"25867",Viani - Cundinamarca,,Viani,25,Cundinamarca,4.9166667,-74.55
"25871",Villagómez - Cundinamarca,,Villagómez,25,Cundinamarca,5.2761111,-74.1988889
"25873",Villapinzón - Cundinamarca,,Villapinzón,25,Cundinamarca,5.2833333,-73.5833333
"25875",Villeta - Cundinamarca,,Villeta,25,Cundinamarca,5.0833333,-74.5
"25878",Viotá - Cundinamarca,,Viotá,25,Cundinamarca,4.5,-74.5
"25885",Yacopí - Cundinamarca,,Yacopí,25,Cundinamarca,5.6666667,-74.4166667
"25888",Zipacón - Cundinamarca,,Zipacón,25,Cundinamarca,4.8333333,-74.4166667
