id,name,alternativeNames,municipio,departamentoId,departamento,lat,lon
"19256",El Tambo - Cauca,,El Tambo,19,Cauca,2.5,-77
"41206",Colombia - Huila,,Colombia,41,Huila,2.5,-75.75
"41306",Gigante - Huila,,Gigante,41,Huila,2.5,-75.5
"19001",Popayán - Cauca,,Popayán,19,Cauca,2.45,-76.6166667
"41518",Paicol - Huila,,Paicol,41,Huila,2.45,-75.75
"19418",López (Micay) - Cauca,,López (Micay),19,Cauca,2.4333333,-76.8
"19318",Guapí - Cauca,,Guapí,19,Cauca,2.4166667,-77.6
"19807",Timbío - Cauca,,Timbío,19,Cauca,2.4166667,-76.75
"41396",La Plata - Huila,,La Plata,41,Huila,2.4166667,-76.1666667
"52390",La Tola - Nariño,,La Tola,52,Nariño,2.4108333,-78.2427778
"52473",Mosquera - Nariño,,Mosquera,52,Nariño,2.35,-78.35
"19585",Puracé (Coconuco) - Cauca,,Puracé (Coconuco),19,Cauca,2.3480556,-76.5008333
"52250",El Charco - Nariño,,El Charco,52,Nariño,2.3333333,-78.35
"52695",Santa Bárbara (Iscuandé) - Nariño,,Santa Bárbara (Iscuandé),52,Nariño,2.3333333,-77.9166667
"19622",Rosas - Cauca,,Rosas,19,Cauca,2.3333333,-76.75
"41548",Pital - Huila,,Pital,41,Huila,2.3333333,-75.8333333
"41013",Agrado - Huila,,Agrado,41,Huila,2.3333333,-75.75
"95025",El Retorno - Guaviare,,El Retorno,95,Guaviare,2.3305556,-72.6277778
"19050",Argelia - Cauca,,Argelia,19,Cauca,2.2666667,-77.25
"19760",Sotara (Paispamba) - Cauca,,Sotara (Paispamba),19,Cauca,2.2566667,-76.6186111
"19392",La Sierra - Cauca,,La Sierra,19,Cauca,2.25,-76.8333333
"41378",La Argentina - Huila,,La Argentina,41,Huila,2.25,-76.1666667
"41298",Garzón - Huila,,Garzón,41,Huila,2.25,-75.5833333
"41791",Tarqui - Huila,,Tarqui,41,Huila,2.1666667,-75.9166667
"41026",Altamira - Huila,,Altamira,41,Huila,2.1666667,-75.8333333
"18753",San Vicente del Caguán - Caquetá,,San Vicente del Caguán,18,Caquetá,2.1525,-74.7888889
"19532",Patía (El Bordo) - Cauca,,Patía (El Bordo),19,Cauca,2.1155556,-76.9891667
"52520",Francisco Pizarro - Nariño,,Francisco Pizarro,52,Nariño,2.1019444,-78.7216667
"19075",Balboa - Cauca,,Balboa,19,Cauca,2.1,-77.2
"19397",La Vega - Cauca,,La Vega,19,Cauca,2.0833333,-76.8333333
"41359",Isnos - Huila,,Isnos,41,Huila,2.0833333,-76.25
"41503",Oporapa - Huila,,Oporapa,41,Huila,2.0833333,-76.0166667
"41244",Elías - Huila,,Elías,41,Huila,2.0833333,-76
"41319",Guadalupe - Huila,,Guadalupe,41,Huila,2.0833333,-75.6666667
"19785",Sucre - Cauca,,Sucre,19,Cauca,2.0333333,-76.9166667
"41660",Saladoblanco - Huila,,Saladoblanco,41,Huila,2.0144444,-76.0502778
"41807",Timaná - Huila,,Timaná,41,Huila,2,-75.9166667
"95015",Calamar - Guaviare,,Calamar,95,Guaviare,1.9597222,-72.6538889
"52405",Leiva - Nariño,,Leiva,52,Nariño,1.9375,-77.3080556
"52621",Roberto Payán (San José) - Nariño,,Roberto Payán (San José),52,Nariño,1.9166667,-78.3333333
"52427",Magüi (Payán) - Nariño,,Magüi (Payán),52,Nariño,1.9166667,-77.8333333
"19022",Almaguer - Cauca,,Almaguer,19,Cauca,1.9166667,-76.8333333
"19693",San Sebastián - Cauca,,San Sebastián,19,Cauca,1.9166667,-76.6666667
"41668",San Agustín - Huila,,San Agustín,41,Huila,1.9166667,-76.3333333
"41770",Suaza - Huila,,Suaza,41,Huila,1.9166667,-75.8333333
"18592",Puerto Rico - Caquetá,,Puerto Rico,18,Caquetá,1.9141667,-75.145
"52256",El Rosario - Nariño,,El Rosario,52,Nariño,1.8333333,-77.3333333
"19100",Bolívar - Cauca,,Bolívar,19,Cauca,1.8333333,-76.9166667
"52835",Tumaco - Nariño,,Tumaco,52,Nariño,1.7986111,-78.8155556
"19450",Mercaderes - Cauca,,Mercaderes,19,Cauca,1.75,-77.1666667
"41551",Pitalito - Huila,,Pitalito,41,Huila,1.75,-76.1666667
"41530",Palestina - Huila,,Palestina,41,Huila,1.75,-76.0666667
"41006",Acevedo - Huila,,Acevedo,41,Huila,1.75,-75.9166667
"19290",Florencia - Cauca,,Florencia,19,Cauca,1.6944444,-77.0758333
"18247",El Doncello - Caquetá,,El Doncello,18,Caquetá,1.6794444,-75.2791667
"52693",San Pablo - Nariño,,San Pablo,52,Nariño,1.6666667,-76.9166667
"52233",Cumbitara - Nariño,,Cumbitara,52,Nariño,1.6533333,-77.5833333
"52540",Policarpa - Nariño,,Policarpa,52,Nariño,1.6316667,-77.4616667
"18001",Florencia - Caquetá,,Florencia,18,Caquetá,1.6175,-75.6175
"52083",Belén - Nariño,,Belén,52,Nariño,1.5975,-77.0175
"52079",Barbacoas - Nariño,,Barbacoas,52,Nariño,1.5833333,-78
"52786",Taminango - Nariño,,Taminango,52,Nariño,1.5833333,-77.25
"52399",La Unión - Nariño,,La Unión,52,Nariño,1.5833333,-77.0833333
"52203",Colón (Génova) - Nariño,,Colón (Génova),52,Nariño,1.5833333,-77
"18410",La Montañita - Caquetá,,La Montañita,18,Caquetá,1.5833333,-75.25
"52565",Providencia - Nariño,,Providencia,52,Nariño,1.5702778,-77.4694444
"52694",San Pedro de Cartago - Nariño,,San Pedro de Cartago,52,Nariño,1.5613889,-77.1180556
"52378",La Cruz - Nariño,,La Cruz,52,Nariño,1.55,-76.8833333
"52685",San Bernardo - Nariño,,San Bernardo,52,Nariño,1.5163889,-77.0466667
"52418",Sotomayor (Los Andes) - Nariño,,Sotomayor (Los Andes),52,Nariño,1.5155556,-77.495
"52051",Arboleda (Berruecos) - Nariño,,Arboleda (Berruecos),52,Nariño,1.5033333,-77.0877778
"52480",Nariño - Nariño,,Nariño,52,Nariño,1.5,-78
"52687",San Lorenzo - Nariño,,San Lorenzo,52,Nariño,1.5,-77.1666667
"19701",Santa Rosa - Cauca,,Santa Rosa,19,Cauca,1.5,-76.5
"18479",Morelia - Caquetá,,Morelia,18,Caquetá,1.4875,-75.725
"52385",La Llanada - Nariño,,La Llanada,52,Nariño,1.4777778,-77.5838889
"52019",Albán (San José) - Nariño,,Albán (San José),52,Nariño,1.4744444,-77.0836111
"52254",El Peñol - Nariño,,El Peñol,52,Nariño,1.4333333,-77.4333333
"52258",El Tablón de Gómez - Nariño,,El Tablón de Gómez,52,Nariño,1.426944,-77.096944
"52678",Samaniego - Nariño,,Samaniego,52,Nariño,1.4166667,-77.6666667
"18094",Belén de los Andaquíes - Caquetá,,Belén de los Andaquíes,18,Caquetá,1.4166667,-75.9166667
"52260",El Tambo - Nariño,,El Tambo,52,Nariño,1.4,-77.3333333
"52411",Linares - Nariño,,Linares,52,Nariño,1.3833333,-77.45
"18610",San José del Fragua - Caquetá,,San José del Fragua,18,Caquetá,1.3611111,-75.9883333
"52240",Chachaguí - Nariño,,Chachaguí,52,Nariño,1.3594305393,-77.2836685181
"18150",Cartagena del Chairá - Caquetá,,Cartagena del Chairá,18,Caquetá,1.35,-74.84
"18460",Milán - Caquetá,,Milán,18,Caquetá,1.3483333,-75.5116667
"95200",Miraflores - Guaviare,,Miraflores,95,Guaviare,1.3366667,-71.9511111
"18029",Albania - Caquetá,,Albania,18,Caquetá,1.3316667,-75.8822222
"52490",Olaya Herrera - Nariño,,Olaya Herrera,52,Nariño,1.2666667,-77.4833333
"52036",Ancuya - Nariño,,Ancuya,52,Nariño,1.25,-77.5
"52683",Sandoná - Nariño,,Sandoná,52,Nariño,1.25,-77.45
"52381",La Florida - Nariño,,La Florida,52,Nariño,1.25,-77.4166667
"52110",Buesaco - Nariño,,Buesaco,52,Nariño,1.25,-77.0833333
"52699",Guachavés - Nariño,,Guachavés,52,Nariño,1.2247222,-77.68
"52001",Pasto - Nariño,San Juan de Pasto - Nariño|San Juan de Pasto|Pasto|Pasto Nariño,Pasto,52,Nariño,1.2146707368,-77.2786474228
"52207",Consaca - Nariño,,Consaca,52,Nariño,1.2084064973,-77.4632263184
"18860",Valparaiso - Caquetá,,Valparaiso,18,Caquetá,1.1991667,-75.7097222
"97001",Mitú - Vaupés,,Mitú,97,Vaupés,1.1983333,-70.1733333
"86219",Colón - Putumayo,,Colón,86,Putumayo,1.1936111,-76.9769444
"86749",Sibundoy - Putumayo,,Sibundoy,86,Putumayo,1.1833333,-76.9166667
"86755",San Francisco - Putumayo,,San Francisco,86,Putumayo,1.1772222,-76.8830556
"52612",Ricaurte - Nariño,,Ricaurte,52,Nariño,1.1666667,-78.1666667
"52838",Túquerres - Nariño,,Túquerres,52,Nariño,1.1666667,-77.5833333
"86760",Santiago - Putumayo,,Santiago,86,Putumayo,1.1511111,-77.0075
"52320",Guaitarilla - Nariño,,Guaitarilla,52,Nariño,1.15,-77.5
"86001",Mocoa - Putumayo,,Mocoa,86,Putumayo,1.1488889,-76.6477778
"52435",Mallama (Piedrancha) - Nariño,,Mallama (Piedrancha),52,Nariño,1.0833333,-77.8166667
"52885",Yacuanquer - Nariño,,Yacuanquer,52,Nariño,1.0833333,-77.4166667
"52788",Tangua - Nariño,,Tangua,52,Nariño,1.0833333,-77.3
"52354",Imúes - Nariño,,Imúes,52,Nariño,1.05,-77.5
"18205",Curillo - Caquetá,,Curillo,18,Caquetá,1.0352778,-75.9247222
"52720",Sapuyes - Nariño,,Sapuyes,52,Nariño,1.0333333,-77.6
"52506",Ospina - Nariño,,Ospina,52,Nariño,1.0333333,-77.55
"52317",Guachucal - Nariño,,Guachucal,52,Nariño,1,-77.75
"86571",Puerto Guzmán - Putumayo,,Puerto Guzmán,86,Putumayo,0.9702778,-76.5858333
"52352",Iles - Nariño,,Iles,52,Nariño,0.95,-77.5333333
"52287",Funes - Nariño,,Funes,52,Nariño,0.95,-77.3333333
"52227",Cumbal - Nariño,,Cumbal,52,Nariño,0.9166667,-77.9166667
"52022",Aldana - Nariño,,Aldana,52,Nariño,0.9166667,-77.6833333
"52585",Pupiales - Nariño,,Pupiales,52,Nariño,0.9166667,-77.6666667
"52210",Contadero - Nariño,,Contadero,52,Nariño,0.9166667,-77.5333333
"52573",Puerres - Nariño,,Puerres,52,Nariño,0.9166667,-77.25
"97161",Carurú - Vaupés,,Carurú,97,Vaupés,0.9166667,-70.7333333
"18785",Solita - Caquetá,,Solita,18,Caquetá,0.9,-75.623
"52224",Cuaspud (Carlosama) - Nariño,,Cuaspud (Carlosama),52,Nariño,0.8658333,-77.7294444
"52323",Gualmatán - Nariño,,Gualmatán,52,Nariño,0.8333333,-77.5833333
"52356",Ipiales - Nariño,,Ipiales,52,Nariño,0.8302778,-77.6444444
"52215",Córdoba - Nariño,,Córdoba,52,Nariño,0.7833333,-77.3333333
"52560",Potosí - Nariño,,Potosí,52,Nariño,0.75,-77.4166667
"18765",Solano - Caquetá,,Solano,18,Caquetá,0.7147222,-75.2486111
"86320",Orito - Putumayo,,Orito,86,Putumayo,0.6966667,-76.8747222
"86569",Puerto Caicedo - Putumayo,,Puerto Caicedo,86,Putumayo,0.6838889,-76.5858333
"86568",Puerto Asís - Putumayo,,Puerto Asís,86,Putumayo,0.5158333,-76.495
"97666",Taraira - Vaupés,,Taraira,97,Vaupés,0.4938889,-69.6669444
"86865",Valle del Guamuez - Putumayo,,Valle del Guamuez,86,Putumayo,0.4525,-76.9191667
"86757",San Miguel - Putumayo,,San Miguel,86,Putumayo,0.3394444,-76.8830556
"86573",Puerto Leguízamo - Putumayo,,Puerto Leguízamo,86,Putumayo,-0.2,-74.7666667
"91540",Puerto Nariño - Amazonas,,Puerto Nariño,91,Amazonas,-3.7702778,-70.3830556
"91001",Leticia - Amazonas,,Leticia,91,Amazonas,-4.2152778,-69.9405556
